,person_id,name,occupation,coordinates,year,event_role
33304,P05575,Stoffel Halter,,POINT(2612233.5044854074 1267004.8322952688),1617,end
33305,P05576,Ulrich Beyel,,POINT(2611470.8526294795 1267901.1066928576),1562,start
33306,P05576,Ulrich Beyel,bäcker,POINT(2611443.3440597556 1267901.971282879),1562,present
33307,P05576,Ulrich Beyell,,POINT(2611470.8526294795 1267901.1066928576),1624,present
33308,P05576,Ulrich Beyel,,POINT(2611470.8526294795 1267901.1066928576),1629,present
33309,P05576,Ulrich Beyel,bäcker,POINT(2611443.3440597556 1267901.971282879),1629,present
33310,P05576,Ulrich Beyel,,POINT(2611470.8526294795 1267901.1066928576),1654,present
33311,P05576,Ulrich Beyel,,POINT(2611443.3440597556 1267901.971282879),1654,present
33312,P05576,Ulrich Beyel,,POINT(2611470.8526294795 1267901.1066928576),1660,present
33313,P05576,Ulrich Beyel,,POINT(2611443.3440597556 1267901.971282879),1660,present
33314,P05576,Ulrich Beyel,,POINT(2611470.8526294795 1267901.1066928576),1661,present
33315,P05576,Ulrich Beyel,,POINT(2611443.3440597556 1267901.971282879),1661,present
33316,P05576,Ulrich Beyell,,POINT(2611443.3440597556 1267901.971282879),1662,present
33317,P05576,Ulrich Beyel,,POINT(2611470.8526294795 1267901.1066928576),1662,end
33318,P05577,Johannes Beyel,mehlmesser,POINT(2611470.8526294795 1267901.1066928576),1562,start
33319,P05577,Johannes Beyell,mehlmesser,POINT(2611443.3440597556 1267901.971282879),1660,present
33320,P05577,Johannes Beyell,mehlmesser,POINT(2611443.3440597556 1267901.971282879),1662,present
33321,P05577,Johannes Beyel,mehlmesser,POINT(2611470.8526294795 1267901.1066928576),1662,present
33322,P05577,Joh . Beyel,mehlmesser,POINT(2611470.8526294795 1267901.1066928576),1666,present
33323,P05577,Joh . Beyell,mehlmesser,POINT(2611443.3440597556 1267901.971282879),1668,end
33324,P05578,Hans Hanen,,POINT(2611347.1165462756 1267270.323562551),1556,start
33325,P05578,Hans Hanen,,POINT(2611123.529650235 1267392.6325895672),1558,end
33326,P05579,Heinrich Meyer,steinmetz,POINT(2611092.102605065 1267917.9200447227),1668,start
33327,P05579,Heinrich Meyer,,POINT(2611092.102605065 1267917.9200447227),1669,present
33328,P05579,Heinrich Meyer,steinmetz,POINT(2611092.102605065 1267917.9200447227),1678,present
33329,P05579,Heinrich Meyer,steinmetz,POINT(2611089.933062477 1267922.2659541322),1679,present
