dossierid,lat,lon,dist_m,value_schilling,in_kind_share,n_docs
HGB_1_014_018,47.557829,7.590584,142.4839921038923,200.0,0.0,8
HGB_1_014_019,47.557798,7.590624,144.30247895036493,125.0,0.0,22
HGB_1_014_020,47.557798,7.590624,144.30247895036493,53.0,0.0,21
HGB_1_014_021,47.557798,7.590624,144.30247895036493,212.5,0.0,22
HGB_1_014_023,47.557739,7.590696,147.74831551359316,4520.0,0.0,12
HGB_1_014_024,47.557739,7.590696,147.74831551359316,1040.0,0.0,8
HGB_1_014_025,47.557818,7.590836,160.19843983122107,30.0,0.0,17
HGB_1_014_026,47.557701,7.590735,149.636905455075,1631.25,0.0,19
HGB_1_014_027,47.557666,7.590772,151.63184084346167,300.0,0.0,15
HGB_1_014_029,47.557616,7.590832,155.2514411103775,2440.0,0.0,12
HGB_1_014_030,47.557561,7.590891,158.92129394202095,1260.0,0.0,9
HGB_1_014_031,47.557522,7.590937,161.98754385844464,1.25,0.0,43
HGB_1_014_032,47.557471,7.59099,165.65910798914652,10000.0,0.0,23
HGB_1_014_033,47.557425,7.591033,168.80101423167284,1695.0,0.0,7
HGB_1_014_034,47.55738,7.591076,172.0946651007127,45000.0,0.0,16
HGB_1_014_035,47.557278,7.591151,178.39432416799463,9200.0,0.0,9
HGB_1_014_036,47.557721,7.590463,130.2731591370663,180.0,0.0,14
HGB_1_014_042,47.557461,7.590804,151.61487416842468,500.0,0.0,15
HGB_1_014_044,47.557344,7.590935,161.61217160135382,8674.75,0.0,11
HGB_1_017_005,47.561687,7.591046,504.0121480617174,140.0,0.0,1
HGB_1_017_006,47.561703,7.591096,506.92418913025546,1380.75,0.0,13
HGB_1_017_007,47.56172,7.59105,507.59842582456565,10.0,0.03809523809523809,30
HGB_1_017_008,47.561752,7.591158,513.6732559802091,58.0,0.0,31
HGB_1_017_010,47.561776,7.591249,518.5889194370874,,,1
HGB_1_017_012,47.561667,7.591032,501.4910188921619,200.0,0.0,38
HGB_1_017_013,47.561704,7.591169,508.9700034265395,423.0,0.0196078431372549,18
HGB_1_017_016,47.56173,7.591294,515.025208906832,6.0,0.13958333333333334,9
HGB_1_017_017,47.561738,7.591323,516.6033051094461,6.0,0.25,2
HGB_1_017_018,47.561774,7.591462,524.2754336175644,5.0,0.0,40
HGB_1_018_005,47.554816,7.591828,368.88887147278723,,,3
HGB_1_018_008,47.554959,7.59239,385.0362941895626,1100.0,0.0,7
HGB_1_018_009,47.554867,7.591804,363.27956085560675,40500.0,0.0,10
HGB_1_018_010,47.554868,7.591738,360.1332655785783,755.0,0.0,6
HGB_1_018_011,47.554867,7.591804,363.27956085560675,45.0,0.0,9
HGB_1_018_012,47.554894,7.591885,364.8289201334636,371.5,0.0,5
HGB_1_018_013,47.554974,7.592128,370.18414284587107,740.0,0.0,37
HGB_1_018_016,47.555066,7.592582,387.1945586527012,1.0,0.0,14
HGB_1_018_018,47.555108,7.592736,392.6817383992252,4125.0,0.0,17
HGB_1_018_021,47.555141,7.59284,396.31346722277425,8.75,0.0,24
HGB_1_018_022,47.555168,7.592913,398.68179871227915,2280.0,0.0,16
HGB_1_018_024,47.554718,7.591623,368.32241886442756,100.0,0.05171428571428572,72
HGB_1_018_025,47.554726,7.591656,369.06603605765895,48.0,0.21666666666666665,30
HGB_1_018_026,47.554748,7.591752,371.39399592751846,1120.0,0.0,19
HGB_1_018_028,47.554764,7.591832,373.64221491836827,11.125,0.16458333333333333,57
HGB_1_018_029,47.554774,7.591881,375.00449254017366,1595.0,0.0,16
HGB_1_018_030,47.554732,7.591987,383.67550923579074,20.0,0.3181818181818182,17
HGB_1_018_033,47.554813,7.592097,382.0264268941289,40.0,0.0,21
HGB_1_018_034,47.554793,7.592211,389.2892814623478,750.0,0.0,13
HGB_1_018_035,47.554857,7.592298,388.3974872574885,25.333333333333332,0.12933455433455435,50
HGB_1_018_036,47.55496,7.592673,400.2048203691168,1400.0,0.075,47
HGB_1_018_037,47.555153,7.593144,413.3878350876038,30.0,0.0,23
HGB_1_023_004,47.554657,7.590542,334.2669549854922,,,1
HGB_1_023_005,47.554594,7.590703,345.5652733067593,,,1
HGB_1_023_007,47.554557,7.590819,352.93422318238424,17.5,0.0,12
HGB_1_023_008,47.554541,7.591355,373.78030290123536,30.0,0.07161458333333333,72
HGB_1_023_010,47.554675,7.591357,361.1205475480923,150.0,0.0,31
HGB_1_023_011,47.554648,7.591287,360.90869498946006,28.0,0.0047619047619047615,74
HGB_1_023_012,47.555117,7.59087,300.0813037965399,,,1
HGB_1_023_015,47.55462,7.591155,358.5173088433588,64.0,0.1851851851851852,4
HGB_1_023_016,47.554598,7.591083,358.04701096628327,13.375,0.3125,4
HGB_1_023_019,47.555117,7.59087,300.0813037965399,5.0,0.0,3
HGB_1_023_020,47.554588,7.591041,357.4580340492593,36.5,0.0,4
HGB_1_024_007,47.55469,7.589439,307.3948952366097,20.0,0.0,9
HGB_1_024_008,47.55477,7.589474,299.00502708379224,,,1
HGB_1_024_009,47.554832,7.589265,289.89222559142496,80.0,0.0,2
HGB_1_024_010,47.55466,7.589807,316.1758509184553,90.0,0.0,20
HGB_1_024_011,47.554695,7.589004,303.36111328772773,1.0,0.0,2
HGB_1_024_012,47.555189,7.589098,249.03046603518592,6.0,0.0,79
HGB_1_024_013,47.555115,7.589588,263.1328635481948,4760.0,0.0,15
HGB_1_024_019,47.555115,7.589588,263.1328635481948,4800.0,0.1,6
HGB_1_024_020,47.555115,7.589588,263.1328635481948,106.5,0.1111111111111111,4
HGB_1_024_022,47.55515,7.589713,261.64973891140653,620.0,0.05172413793103448,44
HGB_1_024_024,47.555078,7.589931,274.0861070503175,30.0,0.13958333333333334,20
HGB_1_024_025,47.55505,7.589938,277.1829111824475,45.0,0.08333333333333333,29
HGB_1_024_026,47.55505,7.589938,277.1829111824475,60.0,0.0,5
HGB_1_024_027,47.554698,7.590126,318.8404682848984,,,7
HGB_1_024_028,47.55444,7.588767,331.21545621643907,858.75,0.25,3
HGB_1_024_029,47.554395,7.588759,336.24081442889417,,,1
HGB_1_024_034,47.55444,7.588767,331.21545621643907,10.0,0.0,8
HGB_1_024_035,47.554486,7.588774,326.1755475749598,80.0,0.09285714285714286,51
HGB_1_024_036,47.554517,7.588777,322.6486423519154,9207.0,0.0,2
HGB_1_024_037,47.554581,7.588783,315.59525219483555,28.0,0.07333333333333332,50
HGB_1_024_040,47.554653,7.588789,307.56852923754656,30.0,0.009459459459459458,88
HGB_1_024_042,47.554751,7.588786,296.6862399500148,50.0,0.0,37
HGB_1_024_043,47.554782,7.588783,293.25935802091556,169.0,0.1423661164070371,38
HGB_1_024_045,47.554907,7.588803,279.2800544645033,30.0,0.013580246913580249,35
HGB_1_024_046,47.554967,7.588787,272.69115733179933,1600.0,0.0,20
HGB_1_024_047,47.555033,7.588776,265.28447725220286,42.5,0.11750000000000001,45
HGB_1_024_048,47.555052,7.58877,263.2631317945978,1560.0,0.0,6
HGB_1_024_050,47.555132,7.588748,254.36566269215942,100.0,0.04573643410852713,58
HGB_1_024_051,47.555152,7.588742,252.0747191775593,30.0,0.01937441643323996,107
HGB_1_024_052,47.55497,7.58892,272.4890195242045,6.833333333333334,0.05059523809523809,37
HGB_1_024_053,47.555017,7.588915,267.29449979445195,40.0,0.0837142857142857,29
HGB_1_024_054,47.55497,7.58892,272.4890195242045,34.5,0.018518518518518517,33
HGB_1_024_055,47.555017,7.588915,267.29449979445195,18.416666666666664,0.125,17
HGB_1_024_056,47.554969,7.588945,272.7048359716865,25.0,0.0,6
HGB_1_024_065,47.554962,7.589075,274.0653439358302,25.0,0.0,23
HGB_1_024_066,47.554961,7.589205,275.14895437386843,418.75,0.05902777777777777,33
HGB_1_024_067,47.55496,7.589186,275.0115485633465,799.0,0.0,4
HGB_1_024_068,47.554961,7.589205,275.14895437386843,3.75,0.05555555555555555,9
HGB_1_024_069,47.554961,7.589205,275.14895437386843,21.666666666666664,0.0,8
HGB_1_024_070,47.554961,7.589205,275.14895437386843,295.0,0.031746031746031744,20
HGB_1_024_072,47.555072,7.589166,262.5362627317213,24.0,0.10031635031635032,75
HGB_1_024_073,47.555106,7.589074,258.0828733232253,60.0,0.07291666666666667,40
HGB_1_024_074,47.555137,7.588972,254.15012373738506,34.25,0.10667388167388167,44
HGB_1_024_075,47.555125,7.589243,257.41177506403676,2000.0,0.0,5
HGB_1_024_076,47.555155,7.589156,253.25520872397703,360.0,0.0,40
HGB_1_024_077,47.555169,7.589788,261.2180875507011,200.0,0.014492753623188404,32
HGB_1_024_078,47.554967,7.589956,286.4790927081056,12.5,0.24074074074074073,13
HGB_1_024_079,47.555015,7.58995,281.24604094731575,115.0,0.12249373433583961,45
HGB_1_024_081,47.554166,7.58981,369.7635776985569,31.0,0.0,2
HGB_1_024_082,47.554335,7.58959,348.1306413285238,26.333333333333332,0.0,1
HGB_1_024_083,47.554335,7.58959,348.1306413285238,30.5,0.0,2
HGB_1_024_084,47.554335,7.58959,348.1306413285238,46.66666666666667,0.0,2
HGB_1_024_085,47.554335,7.58959,348.1306413285238,37.5,0.0,2
HGB_1_024_086,47.554335,7.58959,348.1306413285238,26.0,0.0,2
HGB_1_024_087,47.554335,7.58959,348.1306413285238,32.0,0.0,1
HGB_1_024_088,47.554181,7.589711,366.65801927248003,,,1
HGB_1_024_090,47.554321,7.589586,349.6434723458219,360.0,0.0,2
HGB_1_024_101,47.554531,7.58878,321.1362727040427,60.0,0.05900000000000001,26
HGB_1_024_104,47.554616,7.588786,311.6781593306433,45.5,0.005405405405405406,45
HGB_1_024_105,47.554702,7.588794,302.0903928350437,28.375,0.0,30
HGB_1_024_106,47.55469,7.588793,303.4598704698839,248.75,0.0,14
HGB_1_024_107,47.55472,7.588792,300.1761338818892,75.0,0.0,8
HGB_1_024_108,47.554832,7.588783,287.65186953466355,4258.0,0.07777777777777778,32
HGB_1_024_109,47.554996,7.588785,269.39375139782106,17.5,0.0,106
HGB_1_024_110,47.55507,7.588763,261.2426966412464,10.0,0.1376984126984127,49
HGB_1_024_111,47.555157,7.5889,251.71194546250288,987.0,0.06901311249137336,33
HGB_1_024_112,47.554965,7.589021,273.43077438500114,28.5,0.0,29
HGB_1_024_115,47.55496,7.589128,274.64455303543224,16.0,0.005952380952380952,48
HGB_1_024_116,47.555038,7.589222,266.7615897015398,121.5,0.0,38
HGB_1_024_119,47.555089,7.589113,260.2322073040175,12.5,0.2680809930809931,48
HGB_1_024_120,47.55512,7.589026,256.2895184466974,171.25,0.15005851803086825,41
HGB_1_026_003,47.555024,7.589407,270.36074434559583,,,15
HGB_1_028_008,47.560967,7.586983,417.31519895213415,,,2
HGB_1_028_010,47.561099,7.586945,432.0676333715142,592.5,0.0,6
HGB_1_028_011,47.560922,7.58704,411.1679321621631,35.0,0.0,12
HGB_1_028_012,47.560087,7.587398,314.6221031022838,62.5,0.0,88
HGB_1_028_013,47.560087,7.587398,314.6221031022838,150.0,0.04501133786848072,79
HGB_1_028_015,47.560087,7.587398,314.6221031022838,20.0,0.6666666666666666,1
HGB_1_028_018,47.560204,7.587344,328.18727151951265,,,2
HGB_1_028_019,47.560294,7.58732,338.2511647701167,34.5,0.0,16
HGB_1_028_020,47.560249,7.587332,333.2182660843502,174.0,0.011363636363636364,31
HGB_1_028_021,47.560378,7.587314,347.2539605136656,996.0,0.0,42
HGB_1_028_022,47.560434,7.587313,353.14604156386304,55.0,0.17432432432432432,45
HGB_1_028_023,47.560505,7.587342,360.0284465404544,205.25,0.007352941176470588,47
HGB_1_028_024,47.560467,7.587329,356.24952649687623,690.0,0.0,3
HGB_1_028_025,47.560516,7.587329,361.43562456386803,657.0,0.0,5
HGB_1_028_026,47.56053,7.587309,363.38723988999544,258.25,0.0,11
HGB_1_028_027,47.560547,7.587195,367.94724270415304,392.5,0.0,16
HGB_1_028_028,47.560532,7.587267,364.56082353239,25.0,0.07192460317460318,30
HGB_1_028_029,47.560555,7.587275,366.82371625964845,24.0,0.29855967078189294,31
HGB_1_028_030,47.560532,7.587267,364.56082353239,40.0,0.0,42
HGB_1_028_031,47.560758,7.587135,391.60036139689737,2340.0,0.0,9
HGB_1_028_032,47.560727,7.587176,387.3071565252174,158.0,0.03666666666666667,32
HGB_1_028_033,47.560693,7.587205,383.02264686351805,1778.5,0.0,37
HGB_1_028_034,47.560821,7.587031,400.7206174117644,300.0,0.022222222222222223,13
HGB_1_028_035,47.560881,7.586968,408.5701796800732,19400.0,0.0,9
HGB_1_028_036,47.560948,7.586881,417.8716587401094,60000.0,0.0,14
HGB_1_028_037,47.560912,7.586933,412.77110366749537,17400.0,0.0,6
HGB_1_028_038,47.561138,7.586607,444.98486020614695,62.5,0.1111111111111111,52
HGB_1_028_039,47.561195,7.586534,452.89417095100976,1.5,0.1235632183908046,65
HGB_1_028_040,47.561181,7.586552,450.9152937910676,353.0,0.09259259259259259,10
HGB_1_028_041,47.561202,7.586522,453.9675729554546,40.0,0.07142857142857142,10
HGB_1_028_042,47.561224,7.586486,457.19154294655885,75.0,0.0,20
HGB_1_028_043,47.561286,7.586401,466.05143206109295,10.0,0.0,9
HGB_1_028_044,47.561306,7.586361,469.2749045714374,15450.0,0.025,26
HGB_1_028_045,47.561248,7.586459,460.4154524578225,4685.0,0.0,25
HGB_1_028_046,47.56143,7.586322,483.1409500582428,,,1
HGB_1_028_047,47.560049,7.58811,296.79749772097017,,,3
HGB_1_028_048,47.560131,7.587753,311.4568740404726,100.0,0.04766666666666666,55
HGB_1_028_049,47.560202,7.587757,319.0441271173111,,,3
HGB_1_028_050,47.560253,7.58773,325.05741776221737,,,3
HGB_1_028_051,47.560407,7.587599,344.10776862541525,150.0,0.005952380952380952,65
HGB_1_028_052,47.560372,7.587625,339.86687446326175,6.0,0.0,1
HGB_1_028_053,47.560407,7.587599,344.10776862541525,3075.0,0.0,2
HGB_1_028_054,47.560471,7.587555,351.8273932046558,1260.0,0.0,1
HGB_1_028_055,47.560663,7.587425,375.0130430172686,2100.0,0.0,28
HGB_1_028_057,47.560787,7.587336,390.14934542596154,578.875,0.01,57
HGB_1_028_058,47.560848,7.587299,397.46777941934073,23.0,0.0,20
HGB_1_028_059,47.560891,7.587252,403.01625441168125,75.0,0.0,26
HGB_1_028_060,47.560945,7.587177,410.4109950512401,15.5,0.30833333333333335,36
HGB_1_028_061,47.560891,7.587252,403.01625441168125,299.6666666666667,0.21296296296296294,9
HGB_1_028_062,47.560999,7.587104,417.80909453386886,6000.0,0.0,6
HGB_1_028_063,47.561041,7.58704,423.7439576415307,3.75,0.0,7
HGB_1_028_064,47.561041,7.58704,423.7439576415307,24.5,0.0,9
HGB_1_028_065,47.56102,7.587072,420.773498152233,90.0,0.0,1
HGB_1_028_066,47.561147,7.586832,439.8661894714352,30.0,0.0,36
HGB_1_028_067,47.561177,7.58679,444.1402838392943,13.5,0.23214285714285715,50
HGB_1_028_068,47.561222,7.586724,450.50411038158416,30.0,0.0,53
HGB_1_028_069,47.561245,7.586691,453.74965449908586,70.0,0.0,32
HGB_1_028_070,47.561292,7.586627,460.3824442198212,1260.0,0.0,22
HGB_1_028_071,47.561373,7.586513,471.88693237548915,8325.0,0.0,31
HGB_1_035_004,47.552795,7.594292,660.1615218005934,,,1
HGB_1_035_005,47.552832,7.594408,662.5090596188943,1056.75,0.07407407407407407,10
HGB_1_035_006,47.552948,7.59459,661.636572781946,2465.0,0.0,13
HGB_1_035_007,47.553011,7.594747,664.3287674171362,13335.0,0.047619047619047616,4
HGB_1_035_010,47.552754,7.594298,664.0343622673404,1729.25,0.041666666666666664,10
HGB_1_035_011,47.552674,7.59527,718.5243015678982,1730.0,0.0,1
HGB_1_035_012,47.552336,7.595703,768.2255891729195,641.5,0.0,15
HGB_1_044_006,47.56187,7.594037,633.1254208757358,160.0,0.0,14
HGB_1_044_007,47.561972,7.593099,601.1762703987771,80.0,0.0,3
HGB_1_044_008,47.561743,7.593336,590.0245693179121,74.0,0.0,29
HGB_1_044_009,47.561969,7.593797,630.7943236828696,200.0,0.0,5
HGB_1_050_008,47.559113,7.587805,202.38232178907737,,,1
HGB_1_050_009,47.559008,7.587728,193.94725311126444,125.0,0.0,18
HGB_1_050_011,47.559449,7.588783,225.717843809022,1913.0,0.0,43
HGB_1_050_012,47.559374,7.58851,218.33389012198532,310.0,0.0,8
HGB_1_050_013,47.559386,7.588588,219.25205809203518,202.0,0.0,2
HGB_1_050_014,47.559289,7.588568,208.58864791523084,210.0,0.0,6
HGB_1_050_015,47.559359,7.588395,217.6966054484332,8050.0,0.021825396825396824,26
HGB_1_050_016,47.559237,7.588416,204.044106851269,492.5,0.0,6
HGB_1_050_017,47.559343,7.588338,216.57669440316857,18.0,0.0392156862745098,61
HGB_1_050_018,47.559325,7.588274,215.41456834627104,9005.0,0.0,15
HGB_1_050_019,47.559305,7.588212,214.18342241574095,3.75,0.0,29
HGB_1_050_020,47.559294,7.58818,213.5113233605789,17.5,0.0,12
HGB_1_050_021,47.559283,7.588144,212.8486140163982,15.0,0.0,48
HGB_1_050_022,47.559252,7.58807,210.84583679804936,3000.0,0.028455284552845524,53
HGB_1_050_023,47.559213,7.587991,208.29684106184857,3604.0,0.0,23
HGB_1_050_024,47.559183,7.587942,206.23451432889044,115.0,0.0,42
HGB_1_050_025,47.559128,7.587882,201.90758455495833,2087.25,0.0,26
HGB_1_050_026,47.559147,7.587901,203.39697420363572,57.5,0.0,46
HGB_1_050_027,47.559105,7.587864,199.95776619839725,100.0,0.014817629179331306,99
HGB_1_050_028,47.559048,7.587806,195.6329805372869,3325.0,0.0,54
HGB_1_050_029,47.558965,7.587766,188.4215472894904,1358.25,0.040674603174603176,38
HGB_1_050_030,47.55888,7.587733,180.83776854728453,6300.0,0.0,29
HGB_1_050_031,47.558796,7.587721,172.97129114200823,15150.0,0.0,16
HGB_1_050_032,47.558717,7.587692,166.2479407994172,18.75,0.10714285714285714,51
HGB_1_050_033,47.559551,7.588565,237.61519904769477,3995.0,0.1062334656084656,28
HGB_1_050_034,47.55958,7.588538,240.98088485209,110.0,0.11666666666666665,6
HGB_1_050_035,47.55958,7.588538,240.98088485209,1870.0,0.06481481481481481,13
HGB_1_050_037,47.559506,7.588495,233.0602863319339,161.5,0.0233974358974359,61
HGB_1_050_038,47.559474,7.588423,230.18731883385675,27513.5,0.0,15
HGB_1_050_039,47.559482,7.588441,230.89177579164874,715.5,0.0,5
HGB_1_050_040,47.559467,7.588404,229.530756500453,471.0,0.0,10
HGB_1_050_041,47.559444,7.588347,227.62120874615107,1261.5,0.0,23
HGB_1_050_042,47.559421,7.588287,225.80928335468607,25.0,0.1714771622934888,55
HGB_1_050_043,47.559417,7.588182,226.7483645083644,6610.0,0.11904761904761904,7
HGB_1_050_044,47.559417,7.588182,226.7483645083644,150.0,0.0,60
HGB_1_050_045,47.559373,7.58815,222.5321511778318,6080.0,0.0,58
HGB_1_050_046,47.559321,7.58803,219.0731345389152,2280.0,0.0,4
HGB_1_050_047,47.559345,7.588068,220.91343206831525,69.0,0.0,101
HGB_1_050_048,47.55931,7.588008,218.34893925077478,710.0,0.0,27
HGB_1_050_049,47.559278,7.587943,216.27703399215739,1485.0,0.017543859649122806,31
HGB_1_050_050,47.559278,7.587943,216.27703399215739,1480.0,0.0,11
HGB_1_050_051,47.559232,7.587872,213.1210762273622,300.0,0.0,26
HGB_1_050_052,47.559216,7.587856,211.83500086467038,,,1
HGB_1_050_053,47.559244,7.58789,213.89085256073736,,,2
HGB_1_050_054,47.559147,7.58778,206.62517123419886,6300.0,0.0,44
HGB_1_050_055,47.559103,7.587742,203.19721301029338,785.0,0.0,35
HGB_1_050_056,47.559074,7.587719,200.85817997165137,97.0,0.0,66
HGB_1_050_057,47.559041,7.587693,198.3687349315299,3692.5,0.0,22
HGB_1_050_058,47.559041,7.587693,198.3687349315299,495.0,0.0,4
HGB_1_050_060,47.558944,7.587639,190.37456130028113,178.5,0.0,28
HGB_1_050_061,47.558957,7.587643,191.55332026165073,70.0,0.0,52
HGB_1_050_062,47.558957,7.587643,191.55332026165073,14400.0,0.041666666666666664,14
HGB_1_050_063,47.55891,7.587623,187.57406360599052,57.5,0.0,23
HGB_1_050_064,47.558888,7.587618,185.63260180859595,174.75,0.09621212121212121,26
HGB_1_050_065,47.558868,7.587608,184.05287277165843,48.75,0.0,16
HGB_1_050_066,47.558822,7.587578,180.68695917953136,3.75,0.05896298823128091,48
HGB_1_050_067,47.558788,7.587572,177.70725999906804,97.0,0.0,48
HGB_1_050_068,47.558762,7.587509,177.69613373376922,27.291666666666664,0.12227182539682539,56
HGB_1_051_009,47.550514,7.590803,782.6007928033874,,,3
HGB_1_051_010,47.55063,7.590889,771.2703624821467,,,2
HGB_1_051_012,47.553192,7.591756,520.3356589891816,450.0,0.0,2
HGB_1_051_013,47.552008,7.591113,626.5227973841527,320.91666666666663,0.11666666666666665,9
HGB_1_051_014,47.550842,7.591004,750.0437821955569,87.5,0.18547008547008548,56
HGB_1_051_015,47.549907,7.589906,839.4281629576858,0.8333333333333333,0.0,6
HGB_1_051_016,47.553578,7.592061,492.9429634406083,120.0,0.37654320987654316,41
HGB_1_051_017,47.553471,7.591999,501.0461973431939,380.0,0.0,1
HGB_1_051_018,47.553364,7.591936,509.3434131452745,570.0,0.5,1
HGB_1_051_019,47.553278,7.59195,518.216999268679,6.0,0.24645390070921988,101
HGB_1_051_020,47.553263,7.591933,519.1300160737625,5.0,0.10275689223057644,19
HGB_1_051_021,47.553248,7.591916,520.0498829265205,28.75,0.06896551724137931,41
HGB_1_051_022,47.55321,7.591879,522.5624188338057,350.0,0.07738095238095237,16
HGB_1_051_024,47.553169,7.591858,525.9363616724416,20.0,0.007575757575757575,46
HGB_1_051_025,47.553021,7.591806,539.0955352751881,2145.0,0.06969696969696969,30
HGB_1_051_026,47.552915,7.591775,548.9517863115474,20.0,0.0,5
HGB_1_051_027,47.553037,7.591781,536.7085949645253,21.875,0.04090909090909091,25
HGB_1_051_028,47.552846,7.591662,552.5380314847723,20.0,0.03804347826086957,56
HGB_1_051_029,47.552669,7.591883,577.1756202283239,420.1666666666667,0.0,4
HGB_1_051_030,47.552666,7.591554,567.906496859659,8000.0,0.0,4
HGB_1_051_031,47.552711,7.591581,564.02627370818,740.5,0.10714285714285714,30
HGB_1_051_032,47.552666,7.591554,567.906496859659,1000.0,0.0,1
HGB_1_051_033,47.552629,7.591532,571.2305778806262,1420.0,0.21794871794871792,14
HGB_1_051_034,47.552515,7.591467,581.2980765659233,6802.5,0.05,14
HGB_1_051_035,47.552553,7.591489,577.9266436388974,405.0,0.25952380952380955,7
HGB_1_051_036,47.552485,7.591451,583.9884102155005,1470.0,0.4583333333333333,4
HGB_1_051_037,47.552396,7.591401,592.1137241331156,2020.0,0.0,12
HGB_1_051_038,47.55231,7.59136,600.1360840303021,20.0,0.0,43
HGB_1_051_040,47.552153,7.591289,614.9710294431974,50.0,0.0,19
HGB_1_051_041,47.552101,7.591266,619.9556892944943,941.5,0.041666666666666664,12
HGB_1_051_042,47.552038,7.591245,626.2580310431764,10.0,0.296875,37
HGB_1_051_043,47.552101,7.591266,619.9556892944943,15.0,0.30605590062111804,51
HGB_1_051_045,47.551847,7.591184,645.2837028793585,23.0,0.0,18
HGB_1_051_046,47.551695,7.59116,660.9826521915447,640.0,0.0,10
